"WCVP_taxon_id";"Analysis_species_key";"Species_current";"Genus_current";"Research_studied_binary";"Research_article_count";"Research_evidence_record_count";"Chem_richness_entities_observed";"Chem_richness_exact_structures";"Chem_richness_classes";"Chem_richness_domains";"Chem_organ_primary_count";"Research_log1p_articles";"Research_log1p_evidence_records";"Chem_entities_per_article_observed";"POWO_native_L1_count";"POWO_native_L2_count";"POWO_native_L3_count";"POWO_native_continents";"POWO_native_codes_L3";"Trait_data_available";"Human_use_resolved";"Human_use_broad_candidate";"Human_use_any";"Economic_quantitative_data_available";"Tree_included";"Tree_match_method";"Tree_tip_original";"Tree_tip_analysis";"WCVP_taxonomic_status";"POWO_url";"WCVP_locality_count";"WCVP_TDWG_count";"WCVP_localities";"WCVP_TDWG_codes";"PalmTraits_available";"PalmTraits_source_rows_collapsed";"PalmTraits_name";"PalmTribe";"PalmSubfamily";"Climbing";"Acaulescent";"Erect";"StemSolitary";"StemArmed";"LeavesArmed";"MaxStemHeight_m";"MaxStemDia_cm";"UnderstoreyCanopy";"MaxLeafNumber";"Max_Blade_Length_m";"Max_Rachis_Length_m";"Max_Petiole_length_m";"AverageFruitLength_cm";"MinFruitLength_cm";"MaxFruitLength_cm";"AverageFruitWidth_cm";"MinFruitWidth_cm";"MaxFruitWidth_cm";"FruitSizeCategorical";"FruitShape";"FruitColorDescription";"MainFruitColors";"Conspicuousness";"Chemically_studied_250";"Chemistry_source_taxa_collapsed";"Chemistry_merge_review";"Chemistry_name_original";"Article_count";"Organ_primary_count";"Occurrence_or_presence_records";"Chemical_entity_count";"Exact_structure_count";"Chemical_domain_count";"Chemical_class_count";"Compounds_per_article";"Commodity_species_resolved";"Commodity_candidate_broad";"Commodity_assignment_count";"Commodity_domains";"Commodity_ids";"Commodity_min_confidence";"FAOSTAT_GPV_current_USD_mean_2020_2024";"FAOSTAT_GPV_constant_USD_mean_2020_2024";"FAOSTAT_production_t_mean_2020_2024";"FAOSTAT_area_harvested_ha_mean_2020_2024";"FAOSTAT_yield_kg_ha_mean_2020_2024";"IBGE_PEVS_value_BRL_mean_2020_2024";"IBGE_PAM_value_BRL_mean_2020_2024";"POWO_native_regions_L2";"POWO_native_areas_L3";"Range_log1p_native_L3";"GBIF_native_records";"GBIF_native_unique_coordinates";"GBIF_native_WGSRPD_L3_count";"GBIF_native_WGSRPD_L3_codes";"GBIF_coordinate_uncertainty_missing_share";"GHS_unique_1km_cells";"GBIF_unique_10km_cells";"GHS_cells_with_population_data";"GHS_POP_2025_sum_unique_1km_cells";"GHS_POP_2025_mean";"GHS_POP_2025_median";"GHS_POP_2025_p75";"GHS_POP_2025_max";"GHS_POP_2025_mean_log1p";"GHS_POP_2025_median_log1p";"GHS_POP_2025_share_nonzero";"GBIF_GHS_data_available";"PalmSubfamily_source";"z_Palm_stature_PC1";"z_Fruit_size_PC1";"z_log_native_range_L3";"z_log_WCVP_TDWG_sensitivity";"z_log_GBIF_10km_cells";"z_GHS_mean_exposure";"Trait_leaf_blade_z";"Trait_climbing";"Trait_acaulescent";"Trait_erect";"Trait_solitary";"Trait_stem_armed";"Trait_leaves_armed";"Trait_canopy";"Native_Africa";"Native_Asia_temperate";"Native_Asia_tropical";"Native_Australasia";"Native_Europe";"Native_Northern_America";"Native_Pacific";"Native_Southern_America"
"30013";"WCVP_30013";"Calamus vinosus";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"PHI";1;0;0;0;0;1;"exact_current_name";"Calamus_vinosus";"WCVP_30013";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665479-1";1;1;"Philippines";"PHI";1;1;"Calamus vinosus";"Calameae";"Calamoideae";1;0;0;;0;1;;;"canopy";;;;;;;;;;;;;;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Malesia";"Philippines";0.693147180559945;2;2;1;"PHI";1;1;1;1;1192.68894342519;1192.68894342519;1192.68894342519;1192.68894342519;1192.68894342519;7.08480374361794;7.08480374361794;1;1;"PalmTraits";;;-0.574072302036827;-0.560147748400181;-1.16385849192988;3.13450714379823;;1;0;0;;0;1;1;0;0;1;0;0;0;0;0
"30018";"WCVP_30018";"Calamus vitiensis";"Calamus";0;;;;;;;;0;0;;3;4;7;"ASIA-TROPICAL | AUSTRALASIA | PACIFIC";"BIS | FIJ | MOL | NWG | QLD | SOL | VAN";1;0;0;0;0;1;"exact_current_name";"Calamus_vitiensis";"WCVP_30018";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665482-1";7;7;"Bismarck Archipelago; Fiji; Maluku; New Guinea; Queensland; Solomon Is.; Vanuatu";"BIS; FIJ; MOL; NWG; QLD; SOL; VAN";1;2;"Calamus vitiensis";"Calameae";"Calamoideae";0;0;1;1;0;1;15;2.2;"canopy";;3;2.95;;1.1;;;1.1;0.9;1.3;"small";;"white scale apex brownish";"white";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Australia | Malesia | Papuasia | Southwestern Pacific";"Bismarck Archipelago | Fiji | Maluku | New Guinea | Queensland | Solomon Is. | Vanuatu";2.07944154167984;156;61;6;"BIS | FIJ | MOL | NWG | QLD | VAN";0.39344262295082;54;42;54;673.714425732149;12.4761930691139;0;2.19228732096963;205.300801679492;0.817689749377078;0;0.407407407407407;1;"PalmTraits";-0.0509917132486114;-0.478770420338449;2.23589541999157;2.04987626376359;0.983439402592806;-0.5239015131235;0.60714003652595;0;0;1;1;0;1;1;0;0;1;1;0;0;1;0
"30020";"WCVP_30020";"Calamus walkeri";"Calamus";0;;;;;;;;0;0;;2;2;3;"ASIA-TEMPERATE | ASIA-TROPICAL";"CHH | CHS | VIE";1;0;0;0;0;1;"exact_current_name";"Calamus_walkeri";"WCVP_30020";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665484-1";3;3;"China Southeast; Hainan; Vietnam";"CHH; CHS; VIE";1;2;"Calamus walkeri";"Calameae";"Calamoideae";1;0;0;0;0;1;15;3;"canopy";;1.5;1.5;;1.2;;;1;;;"small";;"yellowish";"yellow";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"China | Indo-China";"China Southeast | Hainan | Vietnam";1.38629436111989;95;75;3;"CHH | CHS | VIE";0.88;58;50;58;169307.101050256;2919.08794914234;0;427.39818249084;83149.2837766707;2.83336016293398;0;0.482758620689655;1;"PalmTraits";0.0691444469166492;-0.486236174865611;0.830911558977368;0.744864257681699;1.10285840259649;0.652739935752969;-0.286229143776094;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0
"30021";"WCVP_30021";"Calamus warburgii";"Calamus";0;;;;;;;;0;0;;2;3;4;"ASIA-TROPICAL | AUSTRALASIA";"BIS | MOL | NWG | QLD";1;0;0;0;0;1;"exact_current_name";"Calamus_warburgii";"WCVP_30021";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665485-1";4;4;"Bismarck Archipelago; Maluku; New Guinea; Queensland";"BIS; MOL; NWG; QLD";1;3;"Calamus warburgii";"Calameae";"Calamoideae";1;0;0;0;0;1;40;3;"canopy";;2.5;2.5;;1;;;0.85;0.8;0.9;"small";"ovoid";"white-cream at maturity; scale margins reddish";"white; cream";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Australia | Malesia | Papuasia";"Bismarck Archipelago | Maluku | New Guinea | Queensland";1.6094379124341;97;29;2;"NWG | QLD";0.379310344827586;25;20;25;1683.35146666318;67.3340586665271;0;0;1593.47920902073;0.797468674089388;0;0.24;1;"PalmTraits";0.627303788920542;-0.696718992149844;1.28321533670116;1.16498428660477;0.48184425365198;-0.535705504075752;0.353327462854977;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0
"30023";"WCVP_30023";"Calamus whitmorei";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"MLY";1;0;0;0;0;1;"exact_current_name";"Calamus_whitmorei";"WCVP_30023";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665487-1";1;1;"Malaya";"MLY";1;1;"Calamus whitmorei";"Calameae";"Calamoideae";0;1;0;1;0;1;3;0.7;"understorey";;1.2;1.2;;0.7;;;0.7;;;"small";"globose";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Malesia";"Malaya";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"PalmTraits";-1.21383229496566;-0.994233526429447;-0.574072302036827;-0.560147748400181;;;-0.529211085222601;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0
"30024";"WCVP_30024";"Calamus wightii";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"IND";1;0;0;0;0;1;"exact_current_name";"Calamus_wightii";"WCVP_30024";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665488-1";1;1;"India";"IND";1;1;"Calamus wightii";"Calameae";"Calamoideae";1;0;0;0;0;1;30;3;"canopy";;1.7;1.7;;1.8;;;1.8;;;"small";;"brown or black";"brown; black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indian Subcontinent";"India";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"PalmTraits";0.461463549931722;0.222995377144139;-0.574072302036827;-0.560147748400181;;;-0.139943843074667;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0
"30032";"WCVP_30032";"Calamus zebrinus";"Calamus";0;;;;;;;;0;0;;1;1;2;"ASIA-TROPICAL";"BIS | NWG";1;0;0;0;0;1;"exact_current_name";"Calamus_zebrinus";"WCVP_30032";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665492-1";2;2;"Bismarck Archipelago; New Guinea";"BIS; NWG";1;1;"Calamus zebrinus";"Calameae";"Calamoideae";1;0;0;0;0;1;35;3.6;"canopy";;2.2;2.2;;1.15;0.8;1.5;0.95;0.8;1.1;"small";;"yellowish brown";"brown";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"Bismarck Archipelago | New Guinea";1.09861228866811;50;38;2;"BIS | NWG";0.473684210526316;32;29;32;7511.92188197933;234.747558811854;0;0;5121.91421559267;1.24926003986211;0;0.21875;1;"PalmTraits";0.625405812003862;-0.545270867393072;0.247790570774904;0.20323533814861;0.731477285526411;-0.271973673892947;0.182995287160545;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0
"30033";"WCVP_30033";"Calamus zeylanicus";"Calamus";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"SRL";1;0;0;0;0;1;"exact_current_name";"Calamus_zeylanicus";"WCVP_30033";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665493-1";1;1;"Sri Lanka";"SRL";1;1;"Calamus zeylanicus";"Calameae";"Calamoideae";1;0;0;;0;1;;;"canopy";;;;;;;;;;;;"ovoid";;;;0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Indian Subcontinent";"Sri Lanka";0.693147180559945;2;2;1;"SRL";0;2;2;2;402.08549630642;201.04274815321;201.04274815321;300.612604215741;400.182460278273;3.53008671630399;3.53008671630399;1;1;"PalmTraits";;;-0.574072302036827;-0.560147748400181;-0.88007773867988;1.05945193376328;;1;0;0;;0;1;1;0;0;1;0;0;0;0;0
"30034";"WCVP_30034";"Calamus zollingeri";"Calamus";0;;;;;;;;0;0;;1;2;4;"ASIA-TROPICAL";"MOL | NWG | PHI | SUL";1;0;0;0;0;1;"exact_current_name";"Calamus_zollingeri";"WCVP_30034";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665494-1";4;4;"Maluku; New Guinea; Philippines; Sulawesi";"MOL; NWG; PHI; SUL";1;2;"Calamus zollingeri";"Calameae";"Calamoideae";1;0;0;;0;1;;;"canopy";;;;;0.5;;;0.5;;;"small";"globose";"dark brown";"brown";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Malesia | Papuasia";"Maluku | New Guinea | Philippines | Sulawesi";1.6094379124341;34;22;3;"MOL | PHI | SUL";0.818181818181818;20;19;20;23054.5281299697;1152.72640649849;58.6911326455884;1582.3245938411;6770.60063315928;4.00087450457877;4.08918094698347;0.7;1;"PalmTraits";;-1.29955395214095;1.28321533670116;1.16498428660477;0.447696532276413;1.33427286757432;;1;0;0;;0;1;1;0;0;1;0;0;0;0;0
"30035";"WCVP_30035";"Calamus zonatus";"Calamus";0;;;;;;;;0;0;;1;1;2;"ASIA-TROPICAL";"BOR | MLY";1;0;0;0;0;1;"exact_current_name";"Calamus_zonatus";"WCVP_30035";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665495-1";2;2;"Borneo; Malaya";"BOR; MLY";1;2;"Calamus corneri";"Calameae";"Calamoideae";1;0;0;0;0;1;20;0.5;"canopy";;0.6;0.5;0.14;;;;;;;;"ovoid";"dark green";"green";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Malesia";"Borneo | Malaya";1.09861228866811;61;46;2;"BOR | MLY";0.282608695652174;39;38;39;22553.7602778748;578.301545586532;0;64.844141762238;14835.5987958908;1.87729145674294;0;0.333333333333333;1;"PalmTraits";-0.297613160993431;;0.247790570774904;0.20323533814861;0.9151032674114;0.094637747958804;-1.1345186425069;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0
"32654";"WCVP_32654";"Calyptrocalyx albertisianus";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;2;"ASIA-TROPICAL";"BIS | NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_albertisianus";"WCVP_32654";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665530-1";2;2;"Bismarck Archipelago; New Guinea";"BIS; NWG";1;1;"Calyptrocalyx albertisianus";"Areceae";"Arecoideae";0;0;1;2;0;0;15;15;"canopy";18;4.5;4;;2.85;1.5;4.2;1.8;1;2.6;"small";;"red";"red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"Bismarck Archipelago | New Guinea";1.09861228866811;46;33;1;"NWG";0.484848484848485;26;26;26;81.5407823324204;3.13618393586232;0;0;75.7654188871384;0.270004072574347;0;0.115384615384615;1;"PalmTraits";0.815498443807131;0.595716782681225;0.247790570774904;0.20323533814861;0.65773657171828;-0.843611354547862;1.21244759381026;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0
"32656";"WCVP_32656";"Calyptrocalyx amoenus";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_amoenus";"WCVP_32656";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021591-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx amoenus";"Areceae";"Arecoideae";0;0;1;2;0;0;5;5;"understorey";12;1.9;;;1.1;0.9;1.3;0.8;0.6;1;"small";"ovoid";"crimson";"red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;1;1;1;"NWG";0;1;1;1;0;0;0;0;0;0;0;0;1;"PalmTraits";-0.294355583710809;-0.674382969394022;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;-0.00411673003638333;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"32659";"WCVP_32659";"Calyptrocalyx arfakianus";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_arfakianus";"WCVP_32659";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021592-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx arfakianus";"Areceae";"Arecoideae";0;0;1;1;0;0;2.5;1.4;"understorey";10;1;;;1.15;1.1;1.2;0.75;0.7;0.8;"small";;"black";"black";"cryptic";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;0;0;0;;;0;0;0;;;;;;;;;0;"PalmTraits";-1.10738314955405;-0.682590632428412;-0.574072302036827;-0.560147748400181;;;-0.710373893141499;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"32661";"WCVP_32661";"Calyptrocalyx awa";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_awa";"WCVP_32661";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021593-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx awa";"Areceae";"Arecoideae";0;0;1;0;0;0;3;3;"understorey";11;1.29;;;1.1;;;1.1;1;1.2;"small";"globose";"orange";"orange";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;2;2;1;"NWG";0.5;2;2;2;0;0;0;0;0;0;0;0;1;"PalmTraits";-0.753158256928451;-0.478770420338449;-0.574072302036827;-0.560147748400181;-0.88007773867988;-1.00122540743055;-0.453000711224894;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
"32663";"WCVP_32663";"Calyptrocalyx caudiculatus";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_caudiculatus";"WCVP_32663";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021594-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx caudiculatus";"Areceae";"Arecoideae";0;0;1;0;0;0;3;2;"understorey";11;0.7;;;1.1;1;1.2;0.55;0.5;0.6;"small";"globose";"red; purple-black";"red; purple; black";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;3;3;1;"NWG";0.666666666666667;2;2;2;0;0;0;0;0;0;0;0;1;"PalmTraits";-0.90804070515155;-0.864134215898664;-0.574072302036827;-0.560147748400181;-0.88007773867988;-1.00122540743055;-1.01928513083129;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
"32665";"WCVP_32665";"Calyptrocalyx doxanthus";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_doxanthus";"WCVP_32665";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20002044-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx doxanthus";"Areceae";"Arecoideae";0;0;1;2;0;0;2;2;"understorey";7;1.2;0.6;;1.3;1.1;1.5;1.05;0.9;1.2;"small";"globose";"red";"red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;1;1;1;"NWG";0;1;1;1;0;0;0;0;0;0;0;0;1;"PalmTraits";-1.0786839340786;-0.402875212718958;-0.574072302036827;-0.560147748400181;-1.16385849192988;-1.00122540743055;-0.529211085222601;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"32666";"WCVP_32666";"Calyptrocalyx elegans";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_elegans";"WCVP_32666";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665536-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx elegans";"Areceae";"Arecoideae";0;0;1;2;0;0;5;6;"understorey";15;1.5;;0.8;1.3;1.2;1.4;1.1;1;1.2;"small";;"red";"red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;9;6;1;"NWG";0.166666666666667;6;6;6;1460.17887370102;243.363145616837;0;0;1460.17887370102;1.21449980610538;0;0.166666666666667;1;"PalmTraits";-0.211363847439504;-0.372296148807852;-0.574072302036827;-0.560147748400181;-0.287062901547101;-0.292264854204826;-0.286229143776094;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"32667";"WCVP_32667";"Calyptrocalyx flabellatus";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_flabellatus";"WCVP_32667";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021595-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx flabellatus";"Areceae";"Arecoideae";0;0;1;1;0;0;3;7;"understorey";9;1.38;;;1.15;1.1;1.2;0.75;0.7;0.8;"small";"ovoid";"orange to scarlet";"orange; red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;8;6;1;"NWG";0.166666666666667;6;5;6;0;0;0;0;0;0;0;0;1;"PalmTraits";-0.37998125848321;-0.682590632428412;-0.574072302036827;-0.560147748400181;-0.394951336730798;-1.00122540743055;-0.379728524200222;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"32668";"WCVP_32668";"Calyptrocalyx forbesii";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_forbesii";"WCVP_32668";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20002043-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx forbesii";"Areceae";"Arecoideae";0;0;1;2;0;0;5;9;"understorey";10;2;;;0.4;0.7;2;1.35;1.2;;"small";;"orange to red";"orange; red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;8;6;1;"NWG";0.5;6;6;6;550.28723552078;91.7145392534633;0;139.090610308573;364.833088442683;1.85506042259338;0;0.333333333333333;1;"PalmTraits";-0.0193369753224506;-0.810599646459867;-0.574072302036827;-0.560147748400181;-0.287062901547101;0.081660449658532;0.0603223498917308;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"32669";"WCVP_32669";"Calyptrocalyx geonomiformis";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_geonomiformis";"WCVP_32669";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021596-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx geonomiformis";"Areceae";"Arecoideae";0;0;1;2;0;0;2;3;"understorey";9;0.55;;0.1;1;;;0.8;;0.9;"small";"globose";"orange";"orange";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;6;5;1;"NWG";0;5;3;5;1303.31736069918;260.663472139835;128.859331920743;434.93418296054;675.629164423794;4.32676642145253;4.86645180245555;0.8;1;"PalmTraits";-0.923801485855501;-0.731487461471229;-0.574072302036827;-0.560147748400181;-0.678732089980789;1.52451127890805;-1.19486564160236;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"32670";"WCVP_32670";"Calyptrocalyx hollrungii";"Calyptrocalyx";1;1;1;1;1;1;1;1;0.693147180559945;0.693147180559945;1;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_hollrungii";"WCVP_32670";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021597-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx hollrungii";"Areceae";"Arecoideae";0;0;1;2;0;0;3;2;"understorey";11;1.5;;0.16;1.4;1.2;1.6;0.75;0.6;0.9;"small";"ovoid";"orange to red";"orange; red";"conspicuous";1;1;0;"Calyptrocalyx hollrungii";1;1;1;1;1;1;1;1;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;16;15;1;"NWG";0.533333333333333;14;11;14;727.961310070007;51.997236433572;0;42.576092004776;388.767582070082;1.68744595271151;0;0.428571428571429;1;"PalmTraits";-0.90804070515155;-0.553844493607506;-0.574072302036827;-0.560147748400181;0.0901750652182912;-0.0161839853086122;-0.286229143776094;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"32671";"WCVP_32671";"Calyptrocalyx julianettii";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_julianettii";"WCVP_32671";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1021598-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx julianettii";"Areceae";"Arecoideae";0;0;1;2;0;0;2;2.4;"understorey";10;0.73;0.7;;1.2;1.1;1.3;0.75;0.6;0.9;"small";;"red";"red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;2;2;1;"NWG";1;2;2;2;0;0;0;0;0;0;0;0;1;"PalmTraits";-1.01129852544747;-0.65568347227289;-0.574072302036827;-0.560147748400181;-0.88007773867988;-1.00122540743055;-0.986034647734247;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"32672";"WCVP_32672";"Calyptrocalyx lauterbachianus";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_lauterbachianus";"WCVP_32672";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665537-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx lauterbachianus";"Areceae";"Arecoideae";0;0;1;2;0;0;9;8;"canopy";;2.5;2;0.55;2.6;1.2;4;1.7;0.9;2.5;"small";"ovoid";"red to bright crimson";"red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;14;9;1;"NWG";0.555555555555556;9;9;9;1314.86427320912;146.096030356569;0;0.257170408964157;1067.87992879748;1.41283978976159;0;0.333333333333333;1;"PalmTraits";0.226943366873175;0.470986836514714;-0.574072302036827;-0.560147748400181;-0.0374298696726696;-0.176484494395129;0.353327462854977;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0
"32673";"WCVP_32673";"Calyptrocalyx laxiflorus";"Calyptrocalyx";0;;;;;;;;0;0;;1;1;1;"ASIA-TROPICAL";"NWG";1;0;0;0;0;1;"exact_current_name";"Calyptrocalyx_laxiflorus";"WCVP_32673";"Accepted";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:665538-1";1;1;"New Guinea";"NWG";1;1;"Calyptrocalyx laxiflorus";"Areceae";"Arecoideae";0;0;1;2;0;0;0.02;0;"understorey";9;0.2;;;2;1.9;2.1;0.9;;;"small";;"red";"red";"conspicuous";0;0;0;;;;;;;;;;0;0;0;;;;;;;;;;;"Papuasia";"New Guinea";0.693147180559945;4;1;1;"NWG";0;1;1;1;165.535284459591;165.535284459591;165.535284459591;165.535284459591;165.535284459591;5.11520720564513;5.11520720564513;1;1;"PalmTraits";-2.31006871211504;-0.188317409216164;-0.574072302036827;-0.560147748400181;-1.16385849192988;1.9847611791031;-1.68133632914112;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
